customer_id,customer_fname,customer_lname,customer_email,customer_segment,customer_city,customer_state,customer_country,customer_street,customer_zipcode
7328,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,690 Rocky Lake Villas,725.0
767,Christine,Horne,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,2543 Foggy Pond Crescent,725.0
12345,Phillip,Hancock,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,3323 Old Willow Mall ,725.0
6854,Mary,Wade,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,2676 Velvet Common,725.0
9335,Joseph,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,7861 Honey Acres,725.0
6336,Richard,Maddox,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5351 Blue Treasure Square,725.0
2674,John,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,9992 Clear Jetty,725.0
3601,Rose,Robertson,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,6695 Indian Zephyr Limits,725.0
8670,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,3750 Harvest Berry Valley,725.0
8119,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,8344 Hazy Bear Diversion,725.0
9764,John,Smith,XXXXXXXXX,Consumer,San Sebastian,PR,Puerto Rico,3732 Old Mountain Bank,685.0
4218,Mary,Rodgers,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,4770 Hidden Heath,725.0
6377,Mary,Lee,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,7906 Colonial Jetty,725.0
1334,Roger,Dunlap,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,8849 Shady Embers Villas,725.0
370,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,6176 Old Grove Village,725.0
7585,Angela,Martin,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,1250 Misty Horse Via,725.0
6579,Mary,Long,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,676 Fallen Swale,725.0
802,Mary,Rogers,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,6724 High Chase,725.0
69,Megan,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,7796 Thunder Forest Villas,725.0
9752,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,4805 Iron Blossom Bend,725.0
2715,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5403 Sunny Island Row,725.0
6678,Mary,Church,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,2749 Bright Falls,725.0
10709,Mary,Ritter,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,9439 Pleasant Rise Falls,725.0
9310,Timothy,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,1258 Misty Bend,725.0
1353,Victoria,Rocha,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,6135 Silver Oak Gate,725.0
6592,Tyler,Austin,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,6098 Shady Pointe,725.0
7502,Joe,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,7588 High Way,725.0
6759,Matthew,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,2059 Tawny View,725.0
11548,Hannah,Gardner,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,151 Colonial Robin Heights,725.0
9153,Sharon,Jenkins,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,8861 Hidden Bear Hill,725.0
7126,James,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,2089 Easy Heath,725.0
124,Judy,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,911 Sleepy Cloud Carrefour,725.0
6651,Ashley,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,771 Easy Falls,725.0
11968,Emily,Winters,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,8066 Rustic Pony Road,725.0
5199,Patricia,Martinez,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,3737 Blue Path,725.0
11800,James,Solis,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,7464 Lazy Circle,725.0
3841,Mary,Sawyer,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,257 Stony Beacon Crescent,725.0
10032,Shawn,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5578 Quaking Butterfly Highlands,725.0
11637,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,7133 Hidden Butterfly Turnabout,725.0
2524,Mary,Mays,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5229 Little Barn Impasse,725.0
9473,Michelle,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,3100 Broad Brook Impasse,725.0
11952,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,6476 Blue Fawn Bay,725.0
9574,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,357 Noble Lane,725.0
2140,Samuel,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5803 Pleasant Abbey,725.0
5464,Peter,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,4291 Dewy Hickory Ramp,725.0
2549,Stephanie,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,7168 Amber Row,725.0
10464,Emily,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5759 Cotton Creek Crossing,725.0
10585,Michael,Keller,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,2111 Colonial Parade,725.0
6975,Mary,Brown,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,1255 Blue Bear Row,725.0
8039,Gerald,Arellano,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5408 Dusty Cloud Gardens,725.0
2516,Mary,Graham,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5721 Fallen Pony Cove,725.0
9652,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,2121 Harvest Maze,725.0
11593,Joan,Haynes,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,9847 Dusty Horse Corner,725.0
5924,Virginia,Williams,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,905 Little Farms,725.0
4728,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,1764 Thunder View Quay,725.0
4063,Mary,Robinson,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5553 Cinder Harbour,725.0
9533,Mary,Hess,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,6639 Clear Fawn Grounds,725.0
11584,Jeffrey,Wilcox,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,864 Iron Spring Stead,725.0
10423,Mary,Rios,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,3941 Blue By-pass,725.0
4148,Debra,Hendrix,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,4311 Old Edge,725.0
4800,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,786 Emerald Rise Place,725.0
762,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,6734 Grand Leaf Pathway,725.0
5904,Catherine,Peterson,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,3826 Umber Branch View,725.0
194,Mary,Bates,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,1185 Rustic River Thicket,725.0
4893,William,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,6158 Silver Apple Field,725.0
447,Mary,Nelson,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,6316 Wishing Rise,725.0
1245,Gregory,Torres,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,669 Velvet Branch Ramp,725.0
3067,Mary,Lee,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,9741 Dewy Bluff Maze,725.0
11766,Mary,Mason,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5937 High Pony Village,725.0
6262,Mary,Brennan,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5877 Little Orchard,725.0
2629,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,7542 Thunder Anchor Ridge,725.0
1580,Kelly,Simmons,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5779 Gentle Treasure Farm,725.0
8673,Carolyn,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,7713 Hazy Boulevard,725.0
8738,Donald,Jackson,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5271 High Timber Canyon,725.0
11572,Mary,Salazar,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,2971 Velvet Autumn Run,725.0
8702,Mary,Ramos,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,884 Blue Fox Crest,725.0
11556,Hannah,Watson,XXXXXXXXX,Consumer,Humacao,PR,Puerto Rico,5517 Harvest Centre,791.0
7685,Mary,Mcdowell,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,3796 Lost Hollow,725.0
9395,Pamela,Hayden,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,7887 Hazy Timber Island,725.0
4975,Diane,Flores,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,1399 Cinder Loop,725.0
4551,Jonathan,Blackwell,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,2968 Stony Butterfly Turnabout,725.0
6418,Olivia,Owens,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5919 Thunder Lagoon Vale,725.0
10832,Mary,Khan,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,7596 Quaking Quay,725.0
12285,Patrick,Mcgee,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,2059 Sunny Cape,725.0
5034,Rose,Williams,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,281 Sleepy Hickory Subdivision,725.0
7786,Mary,Price,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,9533 Little Forest,725.0
11464,Timothy,Mckinney,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5656 High Subdivision,725.0
3087,Mary,Hendricks,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,2002 Grand Hickory Line,725.0
2991,Julie,Francis,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,9552 Quaking Edge,725.0
5583,Mary,Skinner,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,2991 Iron Impasse,725.0
5724,Christian,Doyle,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,7762 Rocky Carrefour,725.0
11487,Cheryl,Evans,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,4171 Stony Fawn Pike,725.0
7944,Gloria,Mcneil,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,1691 Jagged Nectar Corner,725.0
404,Mary,Adkins,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,379 Honey Maze,725.0
2143,Elizabeth,Herrera,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,1017 Quiet Villas,725.0
10272,Jonathan,Molina,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,3179 Hazy Pointe,725.0
4240,Kenneth,Collins,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,3051 Lost Spring Ledge,725.0
2275,Lisa,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,849 Middle Blossom View,725.0
5477,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,7017 Dewy Road,725.0
10473,Betty,Hartman,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5042 Sleepy Farm,725.0
7972,Mary,Hoffman,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5546 Old Rabbit Towers,725.0
9223,Carl,Perez,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,3064 Thunder Centre,725.0
7867,Mary,Glenn,XXXXXXXXX,Consumer,Cayey,PR,Puerto Rico,2905 Umber Crest,736.0
3065,Amy,Cummings,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,9658 Merry Landing,725.0
6960,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5182 Little Freeway,725.0
10150,Mary,Vasquez,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,3948 Tawny Crest,725.0
11836,Mary,Clayton,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,158 Golden Nook,725.0
7021,Debra,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5235 Thunder Wharf,725.0
7095,Amanda,Hogan,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,3654 Foggy Byway,725.0
9160,Teresa,Garrett,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5809 Heather Panda Street,725.0
1493,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5406 Misty Timber End,725.0
7582,Aaron,Valdez,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,7500 Wishing Brook Grove,725.0
11635,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,3309 Silver Field,725.0
3953,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,9163 Round Forest,725.0
8297,Debra,Johnson,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5599 Grand Pond Chase,725.0
5284,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,2876 Lazy Spring Corners,725.0
12085,Mark,Lopez,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,9393 Honey Autoroute,725.0
3063,John,Roberson,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,4204 Jagged Passage,725.0
10253,Kyle,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,1023 Honey Grove,725.0
10353,Harold,Taylor,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,851 Green Cider Concession,725.0
6394,Jacqueline,Carroll,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,1202 Clear Leaf Swale,725.0
3740,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,4971 Lost Acres,725.0
2937,Mary,Mcclure,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5599 Umber Cloud Street,725.0
333,Elizabeth,Ferguson,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,6847 Broad Orchard,725.0
7169,Cheryl,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,593 Silent Dale Pointe,725.0
9372,Kevin,Jarvis,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,4920 Gentle Autoroute,725.0
5933,Megan,Reyes,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,252 Sleepy Butterfly Line,725.0
7904,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,4805 Lost Berry Forest,725.0
7292,Jonathan,Hernandez,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,9599 Silent Zephyr Circle,725.0
11906,Mary,Mendoza,XXXXXXXXX,Consumer,Aguadilla,PR,Puerto Rico,2264 Silent Freeway,603.0
830,William,Herrera,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,507 Bright Estates,725.0
3209,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,3050 Rustic Pine Expressway,725.0
6621,Joan,Hayes,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,4906 Umber Lookout,725.0
8383,Mary,Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5369 Silver Moor,725.0
1647,Kevin,Sims,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,7770 Tawny Fox Circle,725.0
14435,Jael,Ashley,XXXXXXXXX,Corporate,Princeton,NJ,EE. UU.,8777 Old Arbor,8540.0
13457,Ora,Cleveland,XXXXXXXXX,Corporate,Newburgh,NY,EE. UU.,8721 Sleepy Passage,12550.0
7664,Brandon,Walker,XXXXXXXXX,Corporate,Piscataway,NJ,EE. UU.,7538 Sunny Lookout,8854.0
310,Mary,Fox,XXXXXXXXX,Corporate,York,PA,EE. UU.,1285 Green Valley,17404.0
2409,Patrick,Smith,XXXXXXXXX,Corporate,Chicago,IL,EE. UU.,1380 Cinder Campus,60615.0
1803,Mary,Jones,XXXXXXXXX,Corporate,West Haven,CT,EE. UU.,3369 Round Rabbit Bay,6516.0
14789,Mariko,Juarez,XXXXXXXXX,Corporate,Dallas,TX,EE. UU.,4560 Rustic View,75240.0
684,Christopher,Terrell,XXXXXXXXX,Corporate,Highland Park,MI,EE. UU.,1621 Old Limits,48203.0
13645,Maggie,Barker,XXXXXXXXX,Corporate,San Marcos,TX,EE. UU.,2337 Middle Embers Campus,78666.0
14861,Echo,Sullivan,XXXXXXXXX,Corporate,Los Angeles,CA,EE. UU.,7502 Foggy Lookout,90002.0
10867,David,Obrien,XXXXXXXXX,Corporate,Laguna Niguel,CA,EE. UU.,3567 Broad Mall ,92677.0
14752,Maggie,Bass,XXXXXXXXX,Corporate,West Orange,NJ,EE. UU.,6417 Stony Dale Villas,7052.0
12184,Mary,Ford,XXXXXXXXX,Corporate,Hayward,CA,EE. UU.,395 Quiet Pony Loop,94541.0
13912,Germane,Williamson,XXXXXXXXX,Corporate,Ewa Beach,HI,EE. UU.,7829 Easy Estates,96706.0
6719,Mary,Smith,XXXXXXXXX,Corporate,Encinitas,CA,EE. UU.,1974 Stony Wharf,92024.0
4972,Matthew,Smith,XXXXXXXXX,Corporate,Aurora,IL,EE. UU.,8410 Amber Dell,60505.0
12776,Zoe,Duffy,XXXXXXXXX,Corporate,Denton,TX,EE. UU.,2355 Velvet Hickory Crest,76201.0
621,Mary,Shannon,XXXXXXXXX,Corporate,Anaheim,CA,EE. UU.,2484 Stony Lagoon Corners,92802.0
4681,Mary,Smith,XXXXXXXXX,Corporate,Marietta,GA,EE. UU.,119 Sunny Ridge,30066.0
13764,Reagan,Avila,XXXXXXXXX,Corporate,Wayne,NJ,EE. UU.,8987 Foggy Hill,7470.0
13710,Xerxes,Walker,XXXXXXXXX,Corporate,Virginia Beach,VA,EE. UU.,8668 Burning Butterfly Crest,23455.0
14800,Chantale,Spencer,XXXXXXXXX,Corporate,Katy,TX,EE. UU.,906 Green Treasure Limits,77450.0
10561,Mary,Smith,XXXXXXXXX,Corporate,Plainfield,IL,EE. UU.,7184 Broad Hickory Dell,60544.0
9052,Mary,Odom,XXXXXXXXX,Corporate,Stone Mountain,GA,EE. UU.,5480 Emerald Branch Trace,30083.0
93,Mary,Robbins,XXXXXXXXX,Corporate,Annapolis,MD,EE. UU.,456 Colonial Glen,21401.0
14798,Zoe,Jimenez,XXXXXXXXX,Corporate,Placentia,CA,EE. UU.,7126 Hazy Berry Mount,92870.0
10822,Mary,Chase,XXXXXXXXX,Corporate,Houston,TX,EE. UU.,6676 Grand Vista,77080.0
5181,Mary,Smith,XXXXXXXXX,Corporate,Broken Arrow,OK,EE. UU.,1599 Bright River Valley,74012.0
8579,Mary,Conrad,XXXXXXXXX,Corporate,Fort Worth,TX,EE. UU.,6876 Heather Lake Bend,76106.0
13814,Darrel,Lynch,XXXXXXXXX,Corporate,Campbell,CA,EE. UU.,6115 Burning River Villas,95008.0
6718,Kelly,Simmons,XXXXXXXXX,Corporate,Pittsburg,CA,EE. UU.,6613 Sleepy Horse Quay,94565.0
13939,Regan,Cleveland,XXXXXXXXX,Corporate,Las Vegas,NV,EE. UU.,6019 Rustic Ridge,89103.0
11364,Jacqueline,Smith,XXXXXXXXX,Corporate,Tucson,AZ,EE. UU.,9891 Foggy Hills Acres,85746.0
8457,Joseph,Larsen,XXXXXXXXX,Corporate,Bakersfield,CA,EE. UU.,5633 Honey Point,93307.0
12053,Wayne,Mcclure,XXXXXXXXX,Corporate,Long Beach,CA,EE. UU.,100 Jagged Cloud Pathway,90805.0
7778,Mary,Cross,XXXXXXXXX,Corporate,Palo Alto,CA,EE. UU.,2881 Harvest Chase,94303.0
3739,Terry,Long,XXXXXXXXX,Corporate,Potomac,MD,EE. UU.,1082 Grand Treasure Row,20854.0
6894,Gerald,Nichols,XXXXXXXXX,Corporate,Raleigh,NC,EE. UU.,4905 Silent Isle,27610.0
7064,Ann,Morris,XXXXXXXXX,Corporate,Fairfield,CA,EE. UU.,9526 Foggy Cove,94533.0
4338,Mary,Michael,XXXXXXXXX,Corporate,Gilroy,CA,EE. UU.,9666 Colonial Hickory Thicket,95020.0
9211,Lauren,Kramer,XXXXXXXXX,Corporate,Spokane,WA,EE. UU.,1087 Crystal Horse Beach,99205.0
4305,Mary,Smith,XXXXXXXXX,Corporate,Gardena,CA,EE. UU.,3178 Fallen Robin Road,90247.0
10922,Mary,Smith,XXXXXXXXX,Corporate,Portland,OR,EE. UU.,6888 Crystal Wagon  Wynd,97206.0
11469,Judy,Smith,XXXXXXXXX,Corporate,Grove City,OH,EE. UU.,1853 Little Autoroute,43123.0
527,Mary,Gregory,XXXXXXXXX,Corporate,Taunton,MA,EE. UU.,182 Hidden Circle,2780.0
10597,Elizabeth,Raymond,XXXXXXXXX,Corporate,Memphis,TN,EE. UU.,6379 Red Towers,38116.0
2019,Pamela,Smith,XXXXXXXXX,Corporate,Brooklyn,NY,EE. UU.,9044 Wishing Court,11236.0
161,Mary,Smith,XXXXXXXXX,Corporate,Hialeah,FL,EE. UU.,6889 Pleasant Mount,33010.0
12137,Eugene,Barrera,XXXXXXXXX,Corporate,Washington,DC,EE. UU.,5270 Emerald Corner,20011.0
11235,Judy,Church,XXXXXXXXX,Corporate,Portland,OR,EE. UU.,6425 Thunder Island,97206.0
4516,Harry,Blake,XXXXXXXXX,Corporate,Brooklyn,NY,EE. UU.,4046 Round Wharf,11209.0
9024,Walter,Smith,XXXXXXXXX,Corporate,Longview,WA,EE. UU.,4167 Little Thicket,98632.0
12486,Yvette,Lester,XXXXXXXXX,Corporate,San Bernardino,CA,EE. UU.,938 Rustic Pine Ridge,92410.0
12735,Octavia,Fernandez,XXXXXXXXX,Corporate,Troy,MI,EE. UU.,7658 Blue Bear Extension,48098.0
12551,Lacy,Snider,XXXXXXXXX,Corporate,West Covina,CA,EE. UU.,1613 Broad Beach ,91790.0
12656,Alma,Berger,XXXXXXXXX,Corporate,Salinas,CA,EE. UU.,4629 Dusty Pony Highway,93906.0
12636,Nayda,Ochoa,XXXXXXXXX,Corporate,Lynn,MA,EE. UU.,9315 Shady Grove Row,1902.0
12707,Veronica,Logan,XXXXXXXXX,Corporate,Fremont,CA,EE. UU.,4906 Umber Lookout ,94538.0
15015,Grace,Terrell,XXXXXXXXX,Corporate,Citrus Heights,CA,EE. UU.,3867 Bright Zephyr Ledge,95610.0
12884,Brenna,Gill,XXXXXXXXX,Corporate,Modesto,CA,EE. UU.,9403 Amber Key ,95351.0
12864,Amity,Patrick,XXXXXXXXX,Corporate,Spring Valley,CA,EE. UU.,7016 Grand Link ,91977.0
12935,Wynter,Cameron,XXXXXXXXX,Corporate,San Diego,CA,EE. UU.,6610 Foggy Nectar Front,92114.0
15009,Frances,Spencer,XXXXXXXXX,Corporate,Winter Park,FL,EE. UU.,4916 Red Mews,32792.0
12891,Nelle,Barron,XXXXXXXXX,Corporate,Colorado Springs,CO,EE. UU.,1792 Thunder Pines ,80918.0
15071,Renee,Suarez,XXXXXXXXX,Corporate,Baytown,TX,EE. UU.,7596 Emerald Common,77520.0
12407,Megan,Smith,XXXXXXXXX,Corporate,Philadelphia,PA,EE. UU.,8434 Pleasant Forest,19120.0
9488,Mary,Smith,XXXXXXXXX,Corporate,Hialeah,FL,EE. UU.,9758 Foggy Range,33012.0
4725,Gerald,Camacho,XXXXXXXXX,Corporate,Lawrenceville,GA,EE. UU.,7518 Noble Parkway,30044.0
9716,Dorothy,Gonzalez,XXXXXXXXX,Corporate,Plymouth,MA,EE. UU.,4388 Crystal Canyon,2360.0
10233,Mary,Bennett,XXXXXXXXX,Corporate,Far Rockaway,NY,EE. UU.,6324 Golden Line,11691.0
4069,Steven,Smith,XXXXXXXXX,Corporate,Tinley Park,IL,EE. UU.,6289 Tawny Range,60477.0
6972,Grace,Black,XXXXXXXXX,Corporate,Fairfield,CA,EE. UU.,7392 Hidden River Woods,94533.0
9447,James,Smith,XXXXXXXXX,Corporate,Palmdale,CA,EE. UU.,1268 Colonial Stead,93550.0
1478,Anna,Sanchez,XXXXXXXXX,Corporate,Rome,NY,EE. UU.,3186 Heather Rise Terrace,13440.0
383,Evelyn,Smith,XXXXXXXXX,Corporate,Huntington Beach,CA,EE. UU.,8898 Shady Private,92646.0
12380,Jacqueline,Shaw,XXXXXXXXX,Corporate,Henrico,VA,EE. UU.,7046 Clear Creek Wharf,23233.0
5631,Gloria,Goodman,XXXXXXXXX,Corporate,Los Angeles,CA,EE. UU.,3971 Bright Glen,90066.0
11279,Mary,Wells,XXXXXXXXX,Corporate,Berwyn,IL,EE. UU.,3567 Merry Trace,60402.0
319,Arthur,Brown,XXXXXXXXX,Corporate,Chicago,IL,EE. UU.,9836 Silver Fox Private,60623.0
8417,Mary,Smith,XXXXXXXXX,Corporate,Houston,TX,EE. UU.,4079 Green Swale,77072.0
1745,Mary,Smith,XXXXXXXXX,Corporate,Rowland Heights,CA,EE. UU.,7494 Amber Extension,91748.0
12207,Jose,Smith,XXXXXXXXX,Corporate,Austin,TX,EE. UU.,8473 Crystal Hickory Path,78745.0
842,Patrick,Murphy,XXXXXXXXX,Corporate,New Haven,CT,EE. UU.,2291 Thunder Leaf Corners,6511.0
8843,Juan,Smith,XXXXXXXXX,Corporate,Houston,TX,EE. UU.,6176 Lazy Log Subdivision,77081.0
136,Ryan,Griffin,XXXXXXXXX,Corporate,Lynn,MA,EE. UU.,7897 Stony Thicket,1902.0
6225,Mary,Smith,XXXXXXXXX,Corporate,Riverside,CA,EE. UU.,8963 Cinder Sky Carrefour,92509.0
1638,William,Reyes,XXXXXXXXX,Corporate,Crystal Lake,IL,EE. UU.,5340 Merry Village,60014.0
2831,Mary,Padilla,XXXXXXXXX,Corporate,Los Angeles,CA,EE. UU.,3810 Crystal Plaza,90063.0
6877,Mary,Savage,XXXXXXXXX,Corporate,Lancaster,PA,EE. UU.,4720 Noble Hills Wynd,17602.0
8690,Howard,Smith,XXXXXXXXX,Corporate,Honolulu,HI,EE. UU.,3068 Grand Brook Drive,96817.0
4281,Kenneth,Phelps,XXXXXXXXX,Corporate,Garland,TX,EE. UU.,2556 Broad Wharf,75043.0
7507,Mary,Banks,XXXXXXXXX,Corporate,Washington,DC,EE. UU.,8622 Dusty Route,20019.0
4421,Carolyn,Smith,XXXXXXXXX,Corporate,Atlanta,GA,EE. UU.,833 Amber Anchor Glen,30318.0
8474,Anna,Bennett,XXXXXXXXX,Corporate,Los Angeles,CA,EE. UU.,7620 Wishing Wagon  Cove,90044.0
7416,Lisa,Rivera,XXXXXXXXX,Corporate,Sandusky,OH,EE. UU.,3922 Easy Manor,44870.0
7164,Paul,Miller,XXXXXXXXX,Corporate,Huntington Station,NY,EE. UU.,8279 Dusty Beacon Vale,11746.0
11603,Theresa,Leonard,XXXXXXXXX,Corporate,Los Angeles,CA,EE. UU.,3627 Lost Butterfly Drive,90057.0
11932,Mary,Smith,XXXXXXXXX,Corporate,Lawton,OK,EE. UU.,567 Green Jetty,73505.0
18058,Stella,Rowe,XXXXXXXXX,Corporate,North Las Vegas,NV,EE. UU.,9712 Fallen Robin Diversion,89030.0
